rms_mean,zcr_mean,centroid_mean,bandwidth_mean,rolloff_mean,flatness_mean,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,track_id,genre
0.048012305,0.056141769987432324,1537.4913865266892,2053.965411394372,3495.331815998405,0.0014810236,83.35433467741936,-252.48178100585938,53.61140441894531,104.94515991210938,24.577627182006836,15.2964448928833,25.728199005126953,42.68783950805664,12.756242752075195,6.77045202255249,9.637041091918945,21.611764907836914,10.829065322875977,-1.3111783266067505,8.571540832519531,5.6817450523376465,10.026283264160156,-16.636873245239258,11.207311630249023,12.169349670410156,11.120345115661621,-1.9619532823562622,7.222533226013184,1.9602652788162231,8.047303199768066,-0.8982277512550354,6.982861042022705,7.762360572814941,8.456474304199219,2.375861644744873,10.099732398986816,1.7791142463684082,9.646158218383789,1.3305405378341675,11.489924430847168,3.615051507949829,13.500560760498047,4.906599521636963,12.315385818481445,-2.6610512733459473,9.82204532623291,0.39874583,0.34045407,0.35549423,0.3933258,0.38731334,0.42964086,0.52412707,0.42757037,0.49141943,0.5559285,0.49457538,0.5539214,blues.00018,blues
0.058225546,0.05888603900812065,1195.4981309471507,1481.0226384301282,2235.6144526718385,0.0006423696,123.046875,-236.67947387695312,74.6769027709961,138.4055938720703,23.15781593322754,-4.930479526519775,34.16022872924805,47.65449905395508,17.64203643798828,5.15785026550293,21.593692779541016,8.887805938720703,9.574885368347168,0.4874057471752167,9.902547836303711,-3.788341999053955,12.609613418579102,-14.98486614227295,8.794788360595703,10.428945541381836,10.222540855407715,-0.34138408303260803,11.59830379486084,0.7833588719367981,8.970518112182617,1.780983805656433,8.82669448852539,4.229559421539307,8.580073356628418,-0.47476926445961,7.956114768981934,-6.104543209075928,8.984611511230469,-5.3946428298950195,9.772811889648438,-1.3449989557266235,9.623555183410645,-3.7254629135131836,8.515971183776855,-4.3737101554870605,8.181197166442871,0.37858096,0.4004181,0.33120924,0.44973394,0.55152726,0.36000425,0.3438847,0.44468752,0.59986806,0.67236847,0.44197232,0.39692238,blues.00019,blues
0.044971455,0.05258634232405259,1390.3828142454292,1911.218377821177,3006.1467358794953,0.0016536139,135.99917763157896,-230.36378479003906,54.673213958740234,127.07772827148438,19.94413185119629,7.114696502685547,24.502906799316406,39.76705551147461,13.266758918762207,1.9217218160629272,10.79000473022461,17.410606384277344,10.008848190307617,-5.626917839050293,8.92641544342041,8.2406644821167,8.336121559143066,-18.11604118347168,7.755754470825195,13.844724655151367,8.527018547058105,-3.757110834121704,8.459758758544922,2.5798490047454834,8.636519432067871,-4.316714286804199,7.91132116317749,6.797995090484619,7.881946086883545,-6.1670145988464355,7.790279865264893,-6.200633525848389,7.063155174255371,-4.501896381378174,7.274505138397217,-1.8255953788757324,8.571443557739258,-0.5159100294113159,9.73755931854248,1.5071842670440674,8.593494415283203,0.45605248,0.37330735,0.4227248,0.520173,0.707631,0.4908217,0.47427443,0.5591105,0.58119065,0.49688348,0.49060485,0.60909575,blues.00020,blues
0.061352253,0.052467009860788866,1210.1413910383174,1497.6767028673225,2521.9827390878772,0.00054947287,184.5703125,-227.25579833984375,64.37701416015625,137.7651824951172,22.52033805847168,-14.502317428588867,35.287315368652344,63.57535934448242,14.525472640991211,5.601748466491699,12.35094928741455,11.988768577575684,9.674015045166016,1.8891490697860718,10.127278327941895,-1.8709355592727661,9.341795921325684,-7.618035793304443,9.875039100646973,-2.4516420364379883,9.880967140197754,-2.898021697998047,10.205559730529785,-9.43382453918457,9.376957893371582,-10.939208030700684,10.757295608520508,3.5636465549468994,8.302127838134766,4.152738094329834,8.792236328125,0.09471213817596436,6.724001407623291,-2.980227470397949,8.176197052001953,-1.386644721031189,9.08344554901123,7.53489351272583,9.665611267089844,-3.0437848567962646,8.606460571289062,0.39605623,0.47605166,0.40127438,0.42192543,0.6461818,0.4434821,0.3358639,0.42260742,0.49449164,0.8024904,0.5591815,0.4114016,blues.00023,blues
0.05205543,0.04727604770881671,1120.166568707164,1448.1227679043818,2324.212009226363,0.00032319294,103.359375,-274.3768310546875,76.94295501708984,130.40737915039062,22.369991302490234,-6.357467174530029,36.6467399597168,70.38822174072266,17.649293899536133,13.26966381072998,15.17836856842041,9.47218132019043,12.471085548400879,7.733089447021484,11.023006439208984,-1.2365492582321167,12.257949829101562,-0.5709877610206604,9.704188346862793,-2.2971627712249756,8.298588752746582,3.7794153690338135,8.760189056396484,0.08548221737146378,8.574176788330078,-0.9368571043014526,11.25334644317627,2.296841859817505,7.946613311767578,4.289633750915527,8.342781066894531,-1.6617896556854248,6.919763565063477,-10.439050674438477,7.007402420043945,-6.793425559997559,6.278094291687012,-1.0635625123977661,6.651034355163574,-1.5890816450119019,9.13815975189209,0.48119146,0.41941923,0.43764737,0.37689498,0.40914825,0.46557748,0.33377925,0.28265294,0.33578056,0.47597212,0.7169647,0.63685477,blues.00024,blues
0.046116646,0.05197268646075019,1198.8570176825058,1573.3099533109162,2478.8330644576567,0.0004585821,83.35433467741936,-284.64056396484375,78.75625610351562,108.80130767822266,25.991207122802734,9.085318565368652,38.01242446899414,51.198062896728516,17.221446990966797,18.071889877319336,14.520167350769043,7.602154731750488,13.48654556274414,8.755716323852539,11.045978546142578,2.354090690612793,10.155267715454102,0.003367271274328232,9.667357444763184,2.248495578765869,10.299799919128418,4.199125289916992,9.182453155517578,-3.2830638885498047,9.88689136505127,1.6176828145980835,8.28103256225586,2.679471492767334,8.61584186553955,3.343794822692871,9.583962440490723,3.2793776988983154,10.763309478759766,-4.533183574676514,11.739319801330566,0.48806846141815186,10.28906536102295,5.921496391296387,11.856818199157715,3.2215704917907715,13.026604652404785,0.52970886,0.4122376,0.4221133,0.36885285,0.40525874,0.5870544,0.42170227,0.37714562,0.45391855,0.46878785,0.60407794,0.57923514,blues.00026,blues
0.05964895,0.04801998743232792,1115.5894796268226,1398.7226588974142,2290.6881593496228,0.0003728835,103.359375,-248.9888153076172,70.42845916748047,139.0577392578125,19.949249267578125,-16.270870208740234,34.14323806762695,57.137149810791016,18.143695831298828,20.188508987426758,12.578688621520996,10.186957359313965,11.542232513427734,4.542910099029541,11.239727020263672,0.3310718834400177,10.87491512298584,-7.874578475952148,8.356060028076172,-3.4545717239379883,8.277095794677734,-2.6574361324310303,8.915149688720703,-2.8329575061798096,8.164122581481934,-0.9046584367752075,9.767704010009766,-2.409325361251831,7.418794631958008,2.5699362754821777,7.8893537521362305,-5.852056980133057,6.814499378204346,-12.404831886291504,7.474641799926758,-7.313380718231201,6.1247687339782715,-0.9378717541694641,6.9750847816467285,-2.68672513961792,9.309306144714355,0.48688215,0.43726563,0.49574643,0.39697474,0.43561235,0.54358214,0.37734678,0.31095484,0.38661537,0.5291334,0.70631963,0.59159493,blues.00028,blues
0.07474775,0.05289486961040216,1648.8848322083284,2190.0464211359326,3760.300128697796,0.0014892018,129.19921875,-233.72897338867188,60.71240997314453,101.19027709960938,29.75174331665039,17.6479549407959,19.370012283325195,23.734172821044922,14.801249504089355,2.0825462341308594,15.082636833190918,25.93639373779297,11.64332389831543,-16.956384658813477,18.41728401184082,15.084952354431152,10.656017303466797,-22.273954391479492,9.916281700134277,4.381609916687012,11.076237678527832,-23.201656341552734,12.937291145324707,-6.050580978393555,9.039295196533203,-5.06792688369751,8.991290092468262,1.059269666671753,9.998265266418457,-5.786864280700684,9.426228523254395,-8.313064575195312,9.177541732788086,-11.382149696350098,9.917769432067871,-6.7243828773498535,9.828646659851074,-10.016951560974121,8.600671768188477,-14.028802871704102,8.823470115661621,0.49067947,0.49776134,0.5477104,0.45759675,0.42060795,0.3838016,0.4113929,0.44897985,0.47382754,0.5794876,0.4241025,0.42039156,blues.00029,blues
0.10274644,0.039366118039443156,1379.0236797531356,2003.7311331314502,3015.6143507105567,0.000699205,151.99908088235293,-206.9323272705078,45.00080871582031,117.80413818359375,27.63182258605957,23.241365432739258,16.76723861694336,28.308992385864258,16.16461944580078,-1.126013159751892,13.95716667175293,18.867393493652344,12.685311317443848,-21.9730224609375,14.575560569763184,17.844066619873047,11.717653274536133,-25.595348358154297,14.146355628967285,2.1395232677459717,10.152356147766113,-17.7824764251709,8.550711631774902,-8.011028289794922,7.771098613739014,-17.610441207885742,8.534090042114258,-8.11941146850586,9.273123741149902,-8.629655838012695,10.755866050720215,-15.530964851379395,9.260224342346191,-15.32277774810791,8.83613395690918,-9.662423133850098,9.858573913574219,-10.09196949005127,7.43703031539917,-17.832164764404297,9.538585662841797,0.45987636,0.31260175,0.388871,0.48269942,0.47897878,0.6274598,0.5158422,0.51487863,0.4024056,0.37154713,0.42707625,0.37606233,blues.00030,blues
0.104774445,0.04541997474381284,1507.1579850499309,2096.930874279644,3405.5518484447507,0.0009773765,129.19921875,-171.79478454589844,44.0537109375,120.28173065185547,26.329116821289062,15.331754684448242,16.405776977539062,21.094314575195312,12.104945182800293,-5.395443439483643,13.252289772033691,24.185543060302734,10.919037818908691,-24.13084602355957,12.065800666809082,18.545135498046875,10.032902717590332,-22.342924118041992,11.80871868133545,1.3107385635375977,10.758331298828125,-20.765268325805664,8.249957084655762,-4.991692066192627,9.02161979675293,-17.108125686645508,9.305773735046387,-7.874076843261719,7.943300724029541,-15.293675422668457,6.6062211990356445,-9.349588394165039,7.033659934997559,-8.917146682739258,6.55237340927124,-8.521505355834961,7.561283588409424,-14.33261775970459,7.55544900894165,-19.928354263305664,6.975423336029053,0.3757628,0.32940122,0.43496296,0.46699864,0.46037775,0.52571636,0.41436163,0.4739235,0.45251584,0.5822624,0.6537245,0.39826918,blues.00035,blues
0.11962022,0.03690734060808198,1247.5800479447828,1907.821245646264,2621.496780289298,0.00045140483,151.99908088235293,-200.1853790283203,53.619407653808594,116.34859466552734,22.015092849731445,17.990737915039062,14.10761833190918,25.287694931030273,17.073444366455078,0.2871708273887634,13.394329071044922,24.19377326965332,9.99552059173584,-22.253931045532227,17.517431259155273,11.182933807373047,9.748541831970215,-26.854318618774414,9.854843139648438,-7.637254238128662,10.513734817504883,-24.876745223999023,11.0962553024292,-12.010828971862793,9.936311721801758,-17.02494239807129,8.81627368927002,-8.125702857971191,9.188271522521973,-11.956620216369629,8.929828643798828,-12.614474296569824,9.783573150634766,-14.187261581420898,9.710440635681152,-8.208076477050781,9.464753150939941,-15.015216827392578,8.106168746948242,-10.310197830200195,9.7181978225708,0.4958652,0.299281,0.27512062,0.29165608,0.39311877,0.6126222,0.3982874,0.30520552,0.3259229,0.4207488,0.45682415,0.38109365,blues.00036,blues
0.04087666,0.048163866130123745,1188.4732078138645,1683.0974006146994,2339.8331573557134,0.00043727778,123.046875,-328.5601806640625,86.45155334472656,102.70980834960938,25.128629684448242,19.872596740722656,26.521942138671875,26.714405059814453,13.066863059997559,7.152065753936768,15.894048690795898,22.70838737487793,15.762460708618164,-6.957088470458984,14.448737144470215,12.78970718383789,12.444314002990723,-10.729283332824707,12.585362434387207,-0.44259899854660034,9.143343925476074,-12.386710166931152,10.497477531433105,-8.909131050109863,10.533957481384277,-9.215008735656738,11.265277862548828,-9.087684631347656,11.566435813903809,-8.995918273925781,13.729193687438965,-7.650511264801025,13.931676864624023,-7.210643768310547,12.589820861816406,-9.389373779296875,13.300369262695312,-4.480266571044922,11.938684463500977,-3.6713595390319824,13.265892028808594,0.50925,0.23920861,0.2063178,0.33332968,0.47163606,0.72437847,0.44955814,0.34163588,0.31283978,0.31362477,0.29976985,0.34281322,blues.00037,blues
0.10179787,0.044373172249613305,1514.1569585845884,2140.992473926623,3451.7991068191704,0.0010864148,86.1328125,-192.69032287597656,56.71897506713867,111.15748596191406,27.577747344970703,21.351842880249023,17.27658462524414,26.396648406982422,15.820855140686035,-0.6495014429092407,13.798749923706055,23.487049102783203,13.054747581481934,-25.476696014404297,10.968914031982422,16.921979904174805,11.917704582214355,-16.97193145751953,13.80589485168457,5.785404205322266,9.871562957763672,-25.736196517944336,9.272168159484863,-5.053073406219482,8.562239646911621,-17.632251739501953,9.00562572479248,-7.918059349060059,7.5971174240112305,-15.158909797668457,9.779752731323242,-12.352482795715332,8.13782787322998,-17.237363815307617,8.468994140625,-7.785285949707031,8.195854187011719,-13.039021492004395,8.708572387695312,-17.936372756958008,7.694278717041016,0.30486906,0.2850044,0.33246535,0.52652156,0.40678078,0.39790305,0.4090636,0.44122678,0.46527454,0.48271292,0.7182033,0.4270989,blues.00038,blues
0.05188776,0.03532089858855375,1151.310495788512,1709.5320969670431,2312.1797282845127,0.0007781968,117.45383522727273,-301.7080383300781,71.1702880859375,111.53327941894531,24.3566837310791,21.896053314208984,17.36655616760254,16.150569915771484,15.556697845458984,8.198789596557617,16.848636627197266,22.08191680908203,11.759881973266602,-8.601798057556152,16.760690689086914,1.4827531576156616,10.996550559997559,-17.0777587890625,10.637947082519531,-8.343711853027344,10.651619911193848,-17.01078224182129,10.318750381469727,-10.576026916503906,9.443257331848145,-15.687028884887695,8.847081184387207,-12.60683536529541,9.086527824401855,-12.262772560119629,9.542119979858398,-14.563125610351562,12.047479629516602,-10.112008094787598,11.943161010742188,-5.7920379638671875,8.875414848327637,-7.7755446434021,9.417597770690918,-7.187528610229492,11.72156047821045,0.5212541,0.3680376,0.31148946,0.32007295,0.4676171,0.6318809,0.40136725,0.3276852,0.32873982,0.4226501,0.3961451,0.3838244,blues.00039,blues
0.081427485,0.09764303279679042,2272.4696393575077,2356.725898674212,5108.157072487674,0.005745666,172.265625,-110.2850341796875,35.86397933959961,90.71587371826172,15.162673950195312,-2.5352985858917236,15.081648826599121,74.06490325927734,10.687673568725586,-11.763081550598145,10.655943870544434,39.21094512939453,8.128438949584961,-13.171311378479004,9.29175853729248,20.5441951751709,7.102668285369873,-17.162982940673828,6.859959602355957,12.813971519470215,9.67182445526123,-21.43714714050293,6.411920547485352,5.957196235656738,7.003152847290039,-8.02690601348877,6.865800380706787,4.240609169006348,6.796751976013184,-16.484731674194336,5.8219313621521,6.549281120300293,5.9524993896484375,-5.695810317993164,6.290389060974121,-3.6384894847869873,6.020827293395996,-4.8583664894104,6.945205211639404,1.8528220653533936,6.7830376625061035,0.65255654,0.70697486,0.611085,0.64813405,0.5310021,0.5516244,0.58880025,0.6943563,0.8181865,0.66787755,0.6169531,0.59529275,blues.00040,blues
0.06742876,0.09782391966357308,2301.5769168965485,2367.5022763134966,5187.511838837732,0.0038929202,89.10290948275862,-159.5803985595703,49.384639739990234,69.80602264404297,15.516135215759277,-4.402106761932373,22.69603729248047,76.8451156616211,10.556926727294922,3.9148974418640137,10.901324272155762,45.17588806152344,6.400873184204102,-4.860273838043213,7.62760066986084,32.20158004760742,6.712235927581787,-9.805074691772461,8.2709321975708,7.8093581199646,8.180899620056152,-21.826738357543945,8.50486946105957,9.69575023651123,6.387624263763428,-2.5847606658935547,8.919699668884277,3.310844898223877,8.885665893554688,-14.973028182983398,8.191001892089844,10.23025131225586,9.05003547668457,-4.087700843811035,8.205473899841309,-5.848176002502441,9.796526908874512,-2.474031686782837,12.813039779663086,6.65429162979126,10.44573974609375,0.62819135,0.68426573,0.51285666,0.40496382,0.46254995,0.54101187,0.59879696,0.4661251,0.48780316,0.5174354,0.5451292,0.62914264,blues.00042,blues
0.08268113,0.09252533171403712,2279.0311186490426,2375.2320905788447,5198.686455463312,0.005401221,135.99917763157896,-109.53125,28.736507415771484,86.92880249023438,15.092815399169922,-8.606025695800781,16.693586349487305,64.48048400878906,9.075318336486816,-6.302875995635986,7.422494411468506,43.64593505859375,6.2301225662231445,-8.295385360717773,7.185030937194824,28.543201446533203,7.408381462097168,-14.081493377685547,8.80981731414795,8.137968063354492,9.242833137512207,-21.484119415283203,8.340806007385254,11.087112426757812,9.74663257598877,-5.095304012298584,9.561285018920898,3.980109930038452,8.29537296295166,-12.861199378967285,7.265166282653809,12.336353302001953,7.828932762145996,0.017295053228735924,8.558778762817383,-0.7424919009208679,7.501595497131348,-5.134483814239502,9.795520782470703,3.2994613647460938,9.623889923095703,0.61659396,0.6943569,0.6084476,0.60226095,0.5195427,0.551391,0.59239376,0.555956,0.63385236,0.6379305,0.6917385,0.5915232,blues.00044,blues
